,gvkey,iid,datadate,tic,trt1m,naics,sic,monthly_decimal_returns
722294,4506,02,1990-09-30,RHC.2,22.5806,721120.0,7990.0,0.225806
722295,4506,02,1990-10-31,RHC.2,-10.5263,721120.0,7990.0,-0.10526300000000001
722296,4506,02,1990-11-30,RHC.2,-23.5294,721120.0,7990.0,-0.235294
722297,4506,02,1990-12-31,RHC.2,-26.9231,721120.0,7990.0,-0.269231
722298,4506,02,1991-01-31,RHC.2,-15.7895,721120.0,7990.0,-0.157895
722299,4506,02,1991-02-28,RHC.2,-6.25,721120.0,7990.0,-0.0625
722300,4506,02,1991-03-31,RHC.2,6.6667,721120.0,7990.0,0.06666699999999999
722302,4506,02,1991-05-31,RHC.2,-5.3714,721120.0,7990.0,-0.053714000000000005
722303,4506,02,1991-06-30,RHC.2,-13.1944,721120.0,7990.0,-0.131944
722304,4506,02,1991-07-31,RHC.2,8.6957,721120.0,7990.0,0.086957
722305,4506,02,1991-08-31,RHC.2,-4.0,721120.0,7990.0,-0.04
722306,4506,02,1991-09-30,RHC.2,-4.1667,721120.0,7990.0,-0.041666999999999996
722307,4506,02,1991-10-31,RHC.2,4.3478,721120.0,7990.0,0.043478
722308,4506,02,1991-11-30,RHC.2,-20.8333,721120.0,7990.0,-0.20833300000000002
722309,4506,02,1991-12-31,RHC.2,15.7895,721120.0,7990.0,0.157895
722311,4506,02,1992-02-29,RHC.2,7.8947,721120.0,7990.0,0.078947
722312,4506,02,1992-03-31,RHC.2,-2.439,721120.0,7990.0,-0.024390000000000002
722313,4506,02,1992-04-30,RHC.2,-5.0,721120.0,7990.0,-0.05
722314,4506,02,1992-05-31,RHC.2,5.2632,721120.0,7990.0,0.052632000000000005
722315,4506,02,1992-06-30,RHC.2,20.0,721120.0,7990.0,0.2
722316,4506,02,1992-07-31,RHC.2,-2.0833,721120.0,7990.0,-0.020833
722317,4506,02,1992-08-31,RHC.2,17.0213,721120.0,7990.0,0.170213
722318,4506,02,1992-09-30,RHC.2,20.0,721120.0,7990.0,0.2
722319,4506,02,1992-10-31,RHC.2,-10.6061,721120.0,7990.0,-0.106061
722320,4506,02,1992-11-30,RHC.2,28.8136,721120.0,7990.0,0.288136
722321,4506,02,1992-12-31,RHC.2,6.5789,721120.0,7990.0,0.065789
722322,4506,02,1993-01-31,RHC.2,20.9877,721120.0,7990.0,0.209877
722323,4506,02,1993-02-28,RHC.2,-6.1224,721120.0,7990.0,-0.061224
722324,4506,02,1993-03-31,RHC.2,-1.087,721120.0,7990.0,-0.01087
722325,4506,02,1993-04-30,RHC.2,2.1978,721120.0,7990.0,0.021978
722326,4506,02,1993-05-31,RHC.2,25.8065,721120.0,7990.0,0.258065
722327,4506,02,1993-06-30,RHC.2,-2.5641,721120.0,7990.0,-0.025640999999999997
722328,4506,02,1993-07-31,RHC.2,3.5088,721120.0,7990.0,0.035088
722329,4506,02,1993-08-31,RHC.2,20.339,721120.0,7990.0,0.20339
722330,4506,02,1993-09-30,RHC.2,3.5211,721120.0,7990.0,0.035211
722331,4506,02,1993-10-31,RHC.2,-11.5646,721120.0,7990.0,-0.115646
722332,4506,02,1993-11-30,RHC.2,-8.4615,721120.0,7990.0,-0.084615
722333,4506,02,1993-12-31,RHC.2,7.563,721120.0,7990.0,0.07563
722334,4506,02,1994-01-31,RHC.2,-4.6875,721120.0,7990.0,-0.046875
722335,4506,02,1994-02-28,RHC.2,12.2951,721120.0,7990.0,0.12295099999999999
722336,4506,02,1994-03-31,RHC.2,-16.0584,721120.0,7990.0,-0.16058399999999998
722337,4506,02,1994-04-30,RHC.2,10.8661,721120.0,7990.0,0.108661
722338,4506,02,1994-05-31,RHC.2,-12.1541,721120.0,7990.0,-0.121541
722339,4506,02,1994-06-30,RHC.2,-7.1429,721120.0,7990.0,-0.071429
722340,4506,02,1994-07-31,RHC.2,0.0,721120.0,7990.0,0.0
722341,4506,02,1994-08-31,RHC.2,10.5769,721120.0,7990.0,0.105769
722342,4506,02,1994-09-30,RHC.2,-7.8261,721120.0,7990.0,-0.078261
722343,4506,02,1994-10-31,RHC.2,-2.8302,721120.0,7990.0,-0.028302
722344,4506,02,1994-11-30,RHC.2,-0.9709,721120.0,7990.0,-0.009709
722345,4506,02,1994-12-31,RHC.2,-4.902,721120.0,7990.0,-0.04902
722346,4506,02,1995-01-31,RHC.2,-5.1546,721120.0,7990.0,-0.051546
722347,4506,02,1995-02-28,RHC.2,7.6087,721120.0,7990.0,0.076087
722348,4506,02,1995-03-31,RHC.2,13.1313,721120.0,7990.0,0.13131299999999999
722349,4506,02,1995-04-30,RHC.2,8.9286,721120.0,7990.0,0.08928599999999999
722350,4506,02,1995-05-31,RHC.2,-5.7377,721120.0,7990.0,-0.057377000000000004
722351,4506,02,1995-06-30,RHC.2,-4.3478,721120.0,7990.0,-0.043478
722352,4506,02,1995-07-31,RHC.2,-3.6364,721120.0,7990.0,-0.036364
722353,4506,02,1995-08-31,RHC.2,-1.8868,721120.0,7990.0,-0.018868
722354,4506,02,1995-09-30,RHC.2,0.0,721120.0,7990.0,0.0
722355,4506,02,1995-10-31,RHC.2,-2.8846,721120.0,7990.0,-0.028845999999999997
722356,4506,02,1995-11-30,RHC.2,-0.9901,721120.0,7990.0,-0.009901
722357,4506,02,1995-12-31,RHC.2,-5.0,721120.0,7990.0,-0.05
722358,4506,02,1996-01-31,RHC.2,9.4737,721120.0,7990.0,0.09473699999999999
722359,4506,02,1996-02-29,RHC.2,5.7692,721120.0,7990.0,0.05769199999999999
722360,4506,02,1996-03-31,RHC.2,10.9091,721120.0,7990.0,0.10909100000000001
722361,4506,02,1996-04-30,RHC.2,18.0328,721120.0,7990.0,0.18032800000000002
722362,4506,02,1996-05-31,RHC.2,0.0,721120.0,7990.0,0.0
722363,4506,02,1996-06-30,RHC.2,-14.5833,721120.0,7990.0,-0.145833
722364,4506,02,1996-07-31,RHC.2,0.0,721120.0,7990.0,0.0
722365,4506,02,1996-08-31,RHC.2,13.0081,721120.0,7990.0,0.130081
722366,4506,02,1996-09-30,RHC.2,-9.3525,721120.0,7990.0,-0.093525
722367,4506,02,1996-10-31,RHC.2,-7.9365,721120.0,7990.0,-0.07936499999999999
722368,4506,02,1996-11-30,RHC.2,3.4483,721120.0,7990.0,0.034483
722369,4506,02,1996-12-31,RHC.2,-0.8333,721120.0,7990.0,-0.008333
722370,4506,02,1997-01-31,RHC.2,10.084,721120.0,7990.0,0.10084
722371,4506,02,1997-02-28,RHC.2,-4.5802,721120.0,7990.0,-0.045801999999999995
722372,4506,02,1997-03-31,RHC.2,-10.4,721120.0,7990.0,-0.10400000000000001
722373,4506,02,1997-04-30,RHC.2,-0.8929,721120.0,7990.0,-0.008929
722374,4506,02,1997-05-31,RHC.2,5.4054,721120.0,7990.0,0.054054000000000005
722375,4506,02,1997-06-30,RHC.2,2.988,721120.0,7990.0,0.02988
722376,4506,02,1997-07-31,RHC.2,17.0163,721120.0,7990.0,0.170163
722377,4506,02,1997-08-31,RHC.2,10.9901,721120.0,7990.0,0.109901
722378,4506,02,1997-09-30,RHC.2,7.0289,721120.0,7990.0,0.070289
722379,4506,02,1997-10-31,RHC.2,4.7762,721120.0,7990.0,0.047762
722380,4506,02,1997-11-30,RHC.2,-4.8411,721120.0,7990.0,-0.048411
722381,4506,02,1997-12-31,RHC.2,0.5988,721120.0,7990.0,0.005988
722382,4506,02,1998-01-31,RHC.2,22.619,721120.0,7990.0,0.22619
722383,4506,02,1998-02-28,RHC.2,9.4641,721120.0,7990.0,0.094641
722384,4506,02,1998-03-31,RHC.2,-7.9824,721120.0,7990.0,-0.079824
722385,4506,02,1998-04-30,RHC.2,-12.7694,721120.0,7990.0,-0.127694
722386,4506,02,1998-05-31,RHC.2,-3.8674,721120.0,7990.0,-0.038674
722387,4506,02,1998-06-30,RHC.2,-13.2184,721120.0,7990.0,-0.132184
722388,4506,02,1998-07-31,RHC.2,-2.649,721120.0,7990.0,-0.02649
722389,4506,02,1998-08-31,RHC.2,-18.7075,721120.0,7990.0,-0.187075
722390,4506,02,1998-09-30,RHC.2,-7.5314,721120.0,7990.0,-0.07531399999999999
722391,4506,02,1998-10-31,RHC.2,1.3575,721120.0,7990.0,0.013574999999999999
722392,4506,02,1998-11-30,RHC.2,11.1607,721120.0,7990.0,0.111607
722393,4506,02,1998-12-31,RHC.2,2.008,721120.0,7990.0,0.02008
722394,4506,02,1999-01-31,RHC.2,0.0,721120.0,7990.0,0.0
733140,4558,01,1964-04-30,FALB.1,8.0,312120.0,2082.0,0.08
733141,4558,01,1964-05-31,FALB.1,-3.7037,312120.0,2082.0,-0.037037
733142,4558,01,1964-06-30,FALB.1,8.6713,312120.0,2082.0,0.086713
733143,4558,01,1964-07-31,FALB.1,1.6234,312120.0,2082.0,0.016234
733144,4558,01,1964-08-31,FALB.1,-2.2364,312120.0,2082.0,-0.022364000000000002
733145,4558,01,1964-09-30,FALB.1,9.7386,312120.0,2082.0,0.097386
733146,4558,01,1964-10-31,FALB.1,1.8018,312120.0,2082.0,0.018018
733147,4558,01,1964-11-30,FALB.1,0.59,312120.0,2082.0,0.0059
733148,4558,01,1964-12-31,FALB.1,2.9443,312120.0,2082.0,0.029443
733149,4558,01,1965-01-31,FALB.1,7.4713,312120.0,2082.0,0.074713
733150,4558,01,1965-02-28,FALB.1,13.9037,312120.0,2082.0,0.139037
733151,4558,01,1965-03-31,FALB.1,5.8779,312120.0,2082.0,0.058779000000000005
733152,4558,01,1965-04-30,FALB.1,-4.0179,312120.0,2082.0,-0.040179
733153,4558,01,1965-05-31,FALB.1,-2.7907,312120.0,2082.0,-0.027907
733154,4558,01,1965-06-30,FALB.1,-7.4067,312120.0,2082.0,-0.074067
733155,4558,01,1965-07-31,FALB.1,-8.3333,312120.0,2082.0,-0.08333299999999999
733156,4558,01,1965-08-31,FALB.1,-1.1364,312120.0,2082.0,-0.011364
733157,4558,01,1965-09-30,FALB.1,-0.2759,312120.0,2082.0,-0.0027589999999999997
733158,4558,01,1965-10-31,FALB.1,-15.1163,312120.0,2082.0,-0.15116300000000002
733159,4558,01,1965-11-30,FALB.1,-2.7397,312120.0,2082.0,-0.027397
733160,4558,01,1965-12-31,FALB.1,9.5211,312120.0,2082.0,0.095211
733161,4558,01,1966-01-31,FALB.1,-1.2987,312120.0,2082.0,-0.012987
733162,4558,01,1966-02-28,FALB.1,-0.6579,312120.0,2082.0,-0.006579000000000001
733163,4558,01,1966-03-31,FALB.1,-6.9404,312120.0,2082.0,-0.06940400000000001
733164,4558,01,1966-04-30,FALB.1,1.4388,312120.0,2082.0,0.014388000000000001
733165,4558,01,1966-05-31,FALB.1,-9.9291,312120.0,2082.0,-0.099291
733166,4558,01,1966-06-30,FALB.1,1.9843,312120.0,2082.0,0.019843
733167,4558,01,1966-07-31,FALB.1,0.0,312120.0,2082.0,0.0
733168,4558,01,1966-08-31,FALB.1,-9.375,312120.0,2082.0,-0.09375
733169,4558,01,1966-09-30,FALB.1,-3.0,312120.0,2082.0,-0.03
733170,4558,01,1966-10-31,FALB.1,-0.9009,312120.0,2082.0,-0.009009
733171,4558,01,1966-11-30,FALB.1,-4.5455,312120.0,2082.0,-0.045454999999999995
733172,4558,01,1966-12-31,FALB.1,-2.3619,312120.0,2082.0,-0.023618999999999998
733173,4558,01,1967-01-31,FALB.1,15.8416,312120.0,2082.0,0.158416
733174,4558,01,1967-02-28,FALB.1,-5.1282,312120.0,2082.0,-0.051281999999999994
733175,4558,01,1967-03-31,FALB.1,4.973,312120.0,2082.0,0.049729999999999996
733176,4558,01,1967-04-30,FALB.1,-3.4783,312120.0,2082.0,-0.034783
733177,4558,01,1967-05-31,FALB.1,-2.7027,312120.0,2082.0,-0.027027000000000002
733178,4558,01,1967-06-30,FALB.1,0.4815,312120.0,2082.0,0.004815
733179,4558,01,1967-07-31,FALB.1,11.215,312120.0,2082.0,0.11215
733180,4558,01,1967-08-31,FALB.1,-4.2017,312120.0,2082.0,-0.042017
733181,4558,01,1967-09-30,FALB.1,-0.4211,312120.0,2082.0,-0.0042109999999999995
733182,4558,01,1967-10-31,FALB.1,-10.7143,312120.0,2082.0,-0.107143
733183,4558,01,1967-11-30,FALB.1,1.0,312120.0,2082.0,0.01
733184,4558,01,1967-12-31,FALB.1,0.5149,312120.0,2082.0,0.005149
733185,4558,01,1968-01-31,FALB.1,4.0,312120.0,2082.0,0.04
733186,4558,01,1968-02-29,FALB.1,-13.4615,312120.0,2082.0,-0.13461499999999998
733187,4558,01,1968-03-31,FALB.1,-1.3333,312120.0,2082.0,-0.013333
733188,4558,01,1968-04-30,FALB.1,1.1364,312120.0,2082.0,0.011364
733190,4558,01,1968-06-30,FALB.1,-11.4516,312120.0,2082.0,-0.11451599999999999
733191,4558,01,1968-07-31,FALB.1,0.0,312120.0,2082.0,0.0
733192,4558,01,1968-08-31,FALB.1,-5.5046,312120.0,2082.0,-0.055046
733193,4558,01,1968-09-30,FALB.1,27.9612,312120.0,2082.0,0.279612
733194,4558,01,1968-10-31,FALB.1,-3.0534,312120.0,2082.0,-0.030534
733195,4558,01,1968-11-30,FALB.1,-0.7874,312120.0,2082.0,-0.007873999999999999
733196,4558,01,1968-12-31,FALB.1,3.0159,312120.0,2082.0,0.030159
733197,4558,01,1969-01-31,FALB.1,-3.876,312120.0,2082.0,-0.038759999999999996
733198,4558,01,1969-02-28,FALB.1,-8.871,312120.0,2082.0,-0.08871000000000001
733199,4558,01,1969-03-31,FALB.1,-11.6814,312120.0,2082.0,-0.116814
733200,4558,01,1969-04-30,FALB.1,14.1414,312120.0,2082.0,0.141414
733201,4558,01,1969-05-31,FALB.1,-7.9646,312120.0,2082.0,-0.079646
733202,4558,01,1969-06-30,FALB.1,-6.9231,312120.0,2082.0,-0.069231
733203,4558,01,1969-07-31,FALB.1,-15.625,312120.0,2082.0,-0.15625
733204,4558,01,1969-08-31,FALB.1,7.4074,312120.0,2082.0,0.074074
733205,4558,01,1969-09-30,FALB.1,-0.2299,312120.0,2082.0,-0.002299
733206,4558,01,1969-10-31,FALB.1,31.3953,312120.0,2082.0,0.313953
733207,4558,01,1969-11-30,FALB.1,-21.2389,312120.0,2082.0,-0.21238900000000002
733208,4558,01,1969-12-31,FALB.1,-12.5843,312120.0,2082.0,-0.125843
733209,4558,01,1970-01-31,FALB.1,2.5974,312120.0,2082.0,0.025974
733210,4558,01,1970-02-28,FALB.1,-12.6582,312120.0,2082.0,-0.126582
733211,4558,01,1970-03-31,FALB.1,-2.8986,312120.0,2082.0,-0.028986
733212,4558,01,1970-04-30,FALB.1,-14.9254,312120.0,2082.0,-0.149254
733213,4558,01,1970-05-31,FALB.1,-1.7544,312120.0,2082.0,-0.017544
733214,4558,01,1970-06-30,FALB.1,-14.2857,312120.0,2082.0,-0.142857
733215,4558,01,1970-07-31,FALB.1,14.5833,312120.0,2082.0,0.145833
733216,4558,01,1970-08-31,FALB.1,-5.4545,312120.0,2082.0,-0.054545
733217,4558,01,1970-09-30,FALB.1,1.9231,312120.0,2082.0,0.019231
733218,4558,01,1970-10-31,FALB.1,-5.6604,312120.0,2082.0,-0.056604
733219,4558,01,1970-11-30,FALB.1,-8.0,312120.0,2082.0,-0.08
733220,4558,01,1970-12-31,FALB.1,-2.1739,312120.0,2082.0,-0.021739
733221,4558,01,1971-01-31,FALB.1,26.6667,312120.0,2082.0,0.266667
733222,4558,01,1971-02-28,FALB.1,12.2807,312120.0,2082.0,0.122807
733223,4558,01,1971-03-31,FALB.1,4.6875,312120.0,2082.0,0.046875
733224,4558,01,1971-04-30,FALB.1,-5.9701,312120.0,2082.0,-0.059701000000000004
733225,4558,01,1971-05-31,FALB.1,-12.6984,312120.0,2082.0,-0.12698399999999999
733226,4558,01,1971-06-30,FALB.1,1.8182,312120.0,2082.0,0.018182
733227,4558,01,1971-07-31,FALB.1,-10.7143,312120.0,2082.0,-0.107143
733228,4558,01,1971-08-31,FALB.1,-2.0,312120.0,2082.0,-0.02
733229,4558,01,1971-09-30,FALB.1,-6.1224,312120.0,2082.0,-0.061224
733230,4558,01,1971-10-31,FALB.1,0.0,312120.0,2082.0,0.0
733231,4558,01,1971-11-30,FALB.1,2.1739,312120.0,2082.0,0.021739
733233,4558,01,1972-01-31,FALB.1,-9.1176,312120.0,2082.0,-0.091176
733234,4558,01,1972-02-29,FALB.1,8.1967,312120.0,2082.0,0.081967
733235,4558,01,1972-03-31,FALB.1,15.1515,312120.0,2082.0,0.151515
733236,4558,01,1972-04-30,FALB.1,2.6316,312120.0,2082.0,0.026316000000000003
733237,4558,01,1972-05-31,FALB.1,-1.2821,312120.0,2082.0,-0.012821
733238,4558,01,1972-06-30,FALB.1,-9.0909,312120.0,2082.0,-0.09090899999999999
733239,4558,01,1972-07-31,FALB.1,-15.7143,312120.0,2082.0,-0.157143
733240,4558,01,1972-08-31,FALB.1,-3.3898,312120.0,2082.0,-0.033898000000000005
733241,4558,01,1972-09-30,FALB.1,-5.2632,312120.0,2082.0,-0.052632000000000005
733242,4558,01,1972-10-31,FALB.1,-14.8148,312120.0,2082.0,-0.148148
733243,4558,01,1972-11-30,FALB.1,0.0,312120.0,2082.0,0.0
733244,4558,01,1972-12-31,FALB.1,-10.8696,312120.0,2082.0,-0.108696
733245,4558,01,1973-01-31,FALB.1,2.439,312120.0,2082.0,0.024390000000000002
733246,4558,01,1973-02-28,FALB.1,-7.1429,312120.0,2082.0,-0.071429
733247,4558,01,1973-03-31,FALB.1,-5.1282,312120.0,2082.0,-0.051281999999999994
733248,4558,01,1973-04-30,FALB.1,-8.1081,312120.0,2082.0,-0.081081
733249,4558,01,1973-05-31,FALB.1,-8.8235,312120.0,2082.0,-0.088235
733250,4558,01,1973-06-30,FALB.1,-6.4516,312120.0,2082.0,-0.064516
733251,4558,01,1973-07-31,FALB.1,-3.4483,312120.0,2082.0,-0.034483
733252,4558,01,1973-08-31,FALB.1,-7.1429,312120.0,2082.0,-0.071429
733253,4558,01,1973-09-30,FALB.1,0.0,312120.0,2082.0,0.0
733254,4558,01,1973-10-31,FALB.1,0.0,312120.0,2082.0,0.0
733255,4558,01,1973-11-30,FALB.1,-11.5385,312120.0,2082.0,-0.11538500000000002
733256,4558,01,1973-12-31,FALB.1,-26.087,312120.0,2082.0,-0.26087
733258,4558,01,1974-02-28,FALB.1,-4.1667,312120.0,2082.0,-0.041666999999999996
733259,4558,01,1974-03-31,FALB.1,4.3478,312120.0,2082.0,0.043478
733260,4558,01,1974-04-30,FALB.1,-8.3333,312120.0,2082.0,-0.08333299999999999
733261,4558,01,1974-05-31,FALB.1,-4.5455,312120.0,2082.0,-0.045454999999999995
733262,4558,01,1974-06-30,FALB.1,0.0,312120.0,2082.0,0.0
733263,4558,01,1974-07-31,FALB.1,-4.7619,312120.0,2082.0,-0.047618999999999995
733264,4558,01,1974-08-31,FALB.1,-10.0,312120.0,2082.0,-0.1
733265,4558,01,1974-09-30,FALB.1,-16.6667,312120.0,2082.0,-0.16666699999999998
733266,4558,01,1974-10-31,FALB.1,13.3333,312120.0,2082.0,0.133333
733267,4558,01,1974-11-30,FALB.1,-11.7647,312120.0,2082.0,-0.117647
733268,4558,01,1974-12-31,FALB.1,-33.3333,312120.0,2082.0,-0.333333
733270,4558,01,1975-02-28,FALB.1,17.6471,312120.0,2082.0,0.176471
733271,4558,01,1975-03-31,FALB.1,10.0,312120.0,2082.0,0.1
733272,4558,01,1975-04-30,FALB.1,4.5455,312120.0,2082.0,0.045454999999999995
733273,4558,01,1975-05-31,FALB.1,13.0435,312120.0,2082.0,0.130435
733274,4558,01,1975-06-30,FALB.1,-11.5385,312120.0,2082.0,-0.11538500000000002
733275,4558,01,1975-07-31,FALB.1,0.0,312120.0,2082.0,0.0
733277,4558,01,1975-11-30,FALB.1,0.0,312120.0,2082.0,0.0
733279,4558,01,1976-08-31,FALB.1,5.0,312120.0,2082.0,0.05
733280,4558,01,1976-09-30,FALB.1,4.7619,312120.0,2082.0,0.047618999999999995
733281,4558,01,1976-10-31,FALB.1,4.5455,312120.0,2082.0,0.045454999999999995
733282,4558,01,1976-11-30,FALB.1,-4.3478,312120.0,2082.0,-0.043478
733283,4558,01,1976-12-31,FALB.1,0.0,312120.0,2082.0,0.0
733284,4558,01,1977-01-31,FALB.1,-13.6364,312120.0,2082.0,-0.136364
733285,4558,01,1977-02-28,FALB.1,0.0,312120.0,2082.0,0.0
733286,4558,01,1977-03-31,FALB.1,0.0,312120.0,2082.0,0.0
733287,4558,01,1977-04-30,FALB.1,0.0,312120.0,2082.0,0.0
733288,4558,01,1977-05-31,FALB.1,0.0,312120.0,2082.0,0.0
733289,4558,01,1977-06-30,FALB.1,-15.7895,312120.0,2082.0,-0.157895
733290,4558,01,1977-07-31,FALB.1,25.0,312120.0,2082.0,0.25
733291,4558,01,1977-08-31,FALB.1,-20.0,312120.0,2082.0,-0.2
733292,4558,01,1977-09-30,FALB.1,0.0,312120.0,2082.0,0.0
733293,4558,01,1977-10-31,FALB.1,-25.0,312120.0,2082.0,-0.25
733294,4558,01,1977-11-30,FALB.1,-4.2,312120.0,2082.0,-0.042
733295,4558,01,1977-12-31,FALB.1,8.6987,312120.0,2082.0,0.08698700000000001
733296,4558,01,1978-01-31,FALB.1,-3.9692,312120.0,2082.0,-0.039692
733298,4558,01,1978-03-31,FALB.1,-10.0,312120.0,2082.0,-0.1
733299,4558,01,1978-04-30,FALB.1,0.0,312120.0,2082.0,0.0
733300,4558,01,1978-05-31,FALB.1,5.5556,312120.0,2082.0,0.055556
733301,4558,01,1978-06-30,FALB.1,0.0,312120.0,2082.0,0.0
733302,4558,01,1978-07-31,FALB.1,-21.0526,312120.0,2082.0,-0.21052600000000002
733303,4558,01,1978-08-31,FALB.1,20.0,312120.0,2082.0,0.2
733304,4558,01,1978-09-30,FALB.1,-19.4667,312120.0,2082.0,-0.194667
733305,4558,01,1978-10-31,FALB.1,-27.5938,312120.0,2082.0,-0.275938
733306,4558,01,1978-11-30,FALB.1,23.8568,312120.0,2082.0,0.238568
733307,4558,01,1978-12-31,FALB.1,-7.6923,312120.0,2082.0,-0.076923
733308,4558,01,1979-01-31,FALB.1,0.0,312120.0,2082.0,0.0
733309,4558,01,1979-02-28,FALB.1,25.0,312120.0,2082.0,0.25
733310,4558,01,1979-03-31,FALB.1,-3.36,312120.0,2082.0,-0.0336
733311,4558,01,1979-04-30,FALB.1,-3.4216,312120.0,2082.0,-0.034216
733313,4558,01,1979-06-30,FALB.1,-2.3074,312120.0,2082.0,-0.023073999999999997
733314,4558,01,1979-07-31,FALB.1,-7.1619,312120.0,2082.0,-0.071619
733315,4558,01,1979-08-31,FALB.1,2.5852,312120.0,2082.0,0.025852
733316,4558,01,1979-09-30,FALB.1,15.0,312120.0,2082.0,0.15
733317,4558,01,1979-10-31,FALB.1,-13.0435,312120.0,2082.0,-0.130435
733318,4558,01,1979-11-30,FALB.1,30.0,312120.0,2082.0,0.3
733319,4558,01,1979-12-31,FALB.1,7.6923,312120.0,2082.0,0.076923
733321,4558,01,1980-02-29,FALB.1,1.1327,312120.0,2082.0,0.011327
733322,4558,01,1980-03-31,FALB.1,-35.5556,312120.0,2082.0,-0.355556
733323,4558,01,1980-04-30,FALB.1,-3.4483,312120.0,2082.0,-0.034483
733324,4558,01,1980-05-31,FALB.1,21.4286,312120.0,2082.0,0.214286
733325,4558,01,1980-06-30,FALB.1,0.0,312120.0,2082.0,0.0
733326,4558,01,1980-07-31,FALB.1,-11.7647,312120.0,2082.0,-0.117647
733327,4558,01,1980-08-31,FALB.1,0.0,312120.0,2082.0,0.0
733328,4558,01,1980-09-30,FALB.1,3.3333,312120.0,2082.0,0.033333
733329,4558,01,1980-10-31,FALB.1,-3.2258,312120.0,2082.0,-0.032258
733330,4558,01,1980-11-30,FALB.1,0.0,312120.0,2082.0,0.0
733331,4558,01,1980-12-31,FALB.1,-13.3333,312120.0,2082.0,-0.133333
733332,4558,01,1981-01-31,FALB.1,7.6923,312120.0,2082.0,0.076923
733333,4558,01,1981-02-28,FALB.1,-10.7143,312120.0,2082.0,-0.107143
733334,4558,01,1981-03-31,FALB.1,4.0,312120.0,2082.0,0.04
733335,4558,01,1981-04-30,FALB.1,0.0,312120.0,2082.0,0.0
733336,4558,01,1981-05-31,FALB.1,3.8462,312120.0,2082.0,0.038462
733337,4558,01,1981-06-30,FALB.1,-11.1111,312120.0,2082.0,-0.111111
733338,4558,01,1981-07-31,FALB.1,0.0,312120.0,2082.0,0.0
733339,4558,01,1981-08-31,FALB.1,-16.6667,312120.0,2082.0,-0.16666699999999998
733340,4558,01,1981-09-30,FALB.1,0.0,312120.0,2082.0,0.0
733341,4558,01,1981-10-31,FALB.1,-12.52,312120.0,2082.0,-0.1252
733342,4558,01,1981-11-30,FALB.1,-5.7156,312120.0,2082.0,-0.057156000000000005
733343,4558,01,1981-12-31,FALB.1,21.2416,312120.0,2082.0,0.212416
733344,4558,01,1982-01-31,FALB.1,10.0,312120.0,2082.0,0.1
733345,4558,01,1982-02-28,FALB.1,-6.8364,312120.0,2082.0,-0.06836400000000001
733346,4558,01,1982-03-31,FALB.1,-21.936,312120.0,2082.0,-0.21936
733348,4558,01,1982-05-31,FALB.1,-13.0435,312120.0,2082.0,-0.130435
733349,4558,01,1982-06-30,FALB.1,10.0,312120.0,2082.0,0.1
733350,4558,01,1982-07-31,FALB.1,-9.0909,312120.0,2082.0,-0.09090899999999999
733351,4558,01,1982-08-31,FALB.1,-10.0,312120.0,2082.0,-0.1
733352,4558,01,1982-09-30,FALB.1,33.3333,312120.0,2082.0,0.333333
733353,4558,01,1982-10-31,FALB.1,4.1667,312120.0,2082.0,0.041666999999999996
733354,4558,01,1982-11-30,FALB.1,17.984,312120.0,2082.0,0.17984000000000003
733355,4558,01,1982-12-31,FALB.1,-5.0719,312120.0,2082.0,-0.050719
733356,4558,01,1983-01-31,FALB.1,21.4286,312120.0,2082.0,0.214286
733357,4558,01,1983-02-28,FALB.1,0.0,312120.0,2082.0,0.0
733358,4558,01,1983-03-31,FALB.1,-2.9412,312120.0,2082.0,-0.029411999999999997
733359,4558,01,1983-04-30,FALB.1,30.303,312120.0,2082.0,0.30303
733360,4558,01,1983-05-31,FALB.1,-11.6279,312120.0,2082.0,-0.11627900000000001
733361,4558,01,1983-06-30,FALB.1,3.9368,312120.0,2082.0,0.039368
733362,4558,01,1983-07-31,FALB.1,-8.8515,312120.0,2082.0,-0.088515
733363,4558,01,1983-08-31,FALB.1,9.7111,312120.0,2082.0,0.097111
733364,4558,01,1983-09-30,FALB.1,5.0638,312120.0,2082.0,0.050637999999999996
733365,4558,01,1983-10-31,FALB.1,-1.1953,312120.0,2082.0,-0.011953
733366,4558,01,1983-11-30,FALB.1,-7.3171,312120.0,2082.0,-0.073171
733367,4558,01,1983-12-31,FALB.1,5.2632,312120.0,2082.0,0.052632000000000005
733368,4558,01,1984-01-31,FALB.1,-12.5,312120.0,2082.0,-0.125
733369,4558,01,1984-02-29,FALB.1,-8.5714,312120.0,2082.0,-0.08571400000000001
733370,4558,01,1984-03-31,FALB.1,3.125,312120.0,2082.0,0.03125
733371,4558,01,1984-04-30,FALB.1,3.0303,312120.0,2082.0,0.030303
733372,4558,01,1984-05-31,FALB.1,-5.8824,312120.0,2082.0,-0.058823999999999994
733373,4558,01,1984-06-30,FALB.1,6.25,312120.0,2082.0,0.0625
733374,4558,01,1984-07-31,FALB.1,0.0,312120.0,2082.0,0.0
733375,4558,01,1984-08-31,FALB.1,2.9412,312120.0,2082.0,0.029411999999999997
733376,4558,01,1984-09-30,FALB.1,2.8571,312120.0,2082.0,0.028571
733377,4558,01,1984-10-31,FALB.1,2.7778,312120.0,2082.0,0.027778
733378,4558,01,1984-11-30,FALB.1,0.0,312120.0,2082.0,0.0
